end_dttm,room,start_dttm,id
2019-01-01 09:17:00,Operating Room #6,2019-01-01 08:56:00,1914
2019-01-27 10:42:00,Operating Room #4,2019-01-27 10:04:00,1915
2019-01-30 03:37:00,Operating Room #5,2019-01-30 03:14:00,1916
2019-01-11 12:54:00,Operating Room #3,2019-01-11 12:39:00,1917
2019-01-24 06:50:00,Operating Room #4,2019-01-24 06:07:00,1918
2019-01-14 20:23:00,Operating Room #3,2019-01-14 19:40:00,1919
2019-01-29 18:10:00,Operating Room #6,2019-01-29 17:40:00,1920
2019-01-07 14:54:00,Operating Room #5,2019-01-07 14:01:00,1921
2019-01-14 21:11:00,Operating Room #5,2019-01-14 20:28:00,1922
2019-01-18 23:48:00,Operating Room #1,2019-01-18 23:30:00,1923
2019-01-22 07:31:00,Operating Room #2,2019-01-22 06:34:00,1924
2019-02-01 10:31:00,Operating Room #4,2019-02-01 10:03:00,1925
2019-01-02 01:15:00,Operating Room #5,2019-01-02 00:22:00,1926
2019-01-14 04:36:00,Operating Room #3,2019-01-14 04:06:00,1927
2019-02-01 21:08:00,Operating Room #1,2019-02-01 20:42:00,1928
2019-01-14 18:16:00,Operating Room #1,2019-01-14 17:53:00,1929
2019-01-22 01:55:00,Operating Room #3,2019-01-22 01:40:00,1930
2019-01-05 03:47:00,Operating Room #2,2019-01-05 03:26:00,1931
2019-01-25 15:55:00,Operating Room #5,2019-01-25 15:16:00,1932
2019-01-17 12:11:00,Operating Room #1,2019-01-17 11:24:00,1933
2019-01-30 01:29:00,Operating Room #1,2019-01-30 00:28:00,1934
2019-01-11 22:33:00,Operating Room #3,2019-01-11 22:12:00,1935
2019-01-02 19:12:00,Operating Room #3,2019-01-02 18:07:00,1936
2019-01-24 13:32:00,Operating Room #6,2019-01-24 13:15:00,1937
2019-01-09 09:17:00,Operating Room #2,2019-01-09 06:58:00,1938
2019-01-02 09:08:00,Operating Room #6,2019-01-02 08:25:00,1939
2019-01-01 20:12:00,Operating Room #4,2019-01-01 19:31:00,1940
2019-01-21 18:59:00,Operating Room #2,2019-01-21 18:05:00,1941
2019-01-30 11:41:00,Operating Room #4,2019-01-30 10:29:00,1942
2019-01-21 00:57:00,Operating Room #1,2019-01-21 00:07:00,1943
2019-01-21 15:26:00,Operating Room #1,2019-01-21 15:05:00,1944
2019-01-02 17:45:00,Operating Room #1,2019-01-02 16:00:00,1945
2019-01-25 09:54:00,Operating Room #4,2019-01-25 08:40:00,1946
2019-01-14 09:20:00,Operating Room #3,2019-01-14 09:01:00,1947
2019-01-21 11:57:00,Operating Room #5,2019-01-21 11:42:00,1948
2019-01-03 00:43:00,Operating Room #3,2019-01-02 23:25:00,1949
2019-01-30 13:00:00,Operating Room #3,2019-01-30 12:22:00,1950
2019-01-20 02:49:00,Operating Room #3,2019-01-20 02:14:00,1951
2019-01-03 21:47:00,Operating Room #3,2019-01-03 21:13:00,1952
2019-01-09 18:32:00,Operating Room #1,2019-01-09 18:14:00,1953
2019-01-25 10:42:00,Operating Room #4,2019-01-25 09:58:00,1954
2019-01-21 20:18:00,Operating Room #5,2019-01-21 19:48:00,1955
2019-01-16 17:53:00,Operating Room #2,2019-01-16 17:37:00,1956
2019-01-13 15:50:00,Operating Room #4,2019-01-13 15:33:00,1957
2019-01-13 15:10:00,Operating Room #5,2019-01-13 14:41:00,1958
2019-01-14 00:21:00,Operating Room #1,2019-01-13 23:52:00,1959
2019-01-08 20:10:00,Operating Room #6,2019-01-08 19:43:00,1960
2019-01-06 20:23:00,Operating Room #3,2019-01-06 20:07:00,1961
2019-01-07 05:01:00,Operating Room #5,2019-01-07 04:41:00,1962
2019-01-28 21:35:00,Operating Room #1,2019-01-28 21:16:00,1963
2019-01-01 01:55:00,Operating Room #6,2019-01-01 01:29:00,1964
2019-01-16 21:23:00,Operating Room #1,2019-01-16 20:46:00,1965
2019-01-27 13:52:00,Operating Room #2,2019-01-27 13:29:00,1966
2019-01-19 14:43:00,Operating Room #3,2019-01-19 14:25:00,1967
2019-01-13 12:37:00,Operating Room #1,2019-01-13 12:21:00,1968
2019-01-04 03:26:00,Operating Room #5,2019-01-04 03:08:00,1969
2019-01-25 01:03:00,Operating Room #6,2019-01-24 23:05:00,1970
2019-01-16 06:02:00,Operating Room #4,2019-01-16 05:34:00,1971
2019-01-16 00:48:00,Operating Room #2,2019-01-15 23:37:00,1972
2019-01-13 10:21:00,Operating Room #4,2019-01-13 08:38:00,1973
2019-01-10 14:59:00,Operating Room #3,2019-01-10 14:15:00,1974
2019-01-06 06:49:00,Operating Room #2,2019-01-06 06:31:00,1975
2019-01-25 01:29:00,Operating Room #3,2019-01-25 00:54:00,1976
2019-01-07 08:36:00,Operating Room #6,2019-01-07 08:16:00,1977
2019-01-01 15:21:00,Operating Room #3,2019-01-01 15:05:00,1978
2019-01-17 23:32:00,Operating Room #4,2019-01-17 22:46:00,1979
2019-01-13 10:00:00,Operating Room #2,2019-01-13 09:35:00,1980
2019-01-20 19:04:00,Operating Room #6,2019-01-20 18:47:00,1981
2019-01-19 12:13:00,Operating Room #2,2019-01-19 11:46:00,1982
2019-01-06 00:50:00,Operating Room #4,2019-01-06 00:35:00,1983
2019-01-28 21:51:00,Operating Room #5,2019-01-28 21:21:00,1984
2019-01-13 19:11:00,Operating Room #4,2019-01-13 18:42:00,1985
2019-01-15 15:43:00,Operating Room #5,2019-01-15 15:23:00,1986
2019-01-10 13:52:00,Operating Room #1,2019-01-10 13:25:00,1987
2019-01-23 16:46:00,Operating Room #6,2019-01-23 16:06:00,1988
2019-01-25 11:57:00,Operating Room #5,2019-01-25 11:16:00,1989
2019-01-31 17:04:00,Operating Room #3,2019-01-31 16:46:00,1990
2019-01-05 22:46:00,Operating Room #3,2019-01-05 21:55:00,1991
2019-01-23 01:41:00,Operating Room #2,2019-01-23 01:21:00,1992
2019-01-12 12:58:00,Operating Room #6,2019-01-12 12:34:00,1993
2019-01-28 12:05:00,Operating Room #5,2019-01-28 11:13:00,1994
2019-02-01 02:17:00,Operating Room #5,2019-02-01 01:58:00,1995
2019-01-06 17:09:00,Operating Room #4,2019-01-06 16:32:00,1996
2019-01-27 22:23:00,Operating Room #4,2019-01-27 21:50:00,1997
2019-01-22 00:10:00,Operating Room #6,2019-01-21 23:55:00,1998
2019-01-02 11:08:00,Operating Room #6,2019-01-02 10:22:00,1999
2019-01-25 02:08:00,Operating Room #3,2019-01-25 01:35:00,2000
2019-01-26 14:37:00,Operating Room #2,2019-01-26 13:41:00,2001
2019-01-06 00:55:00,Operating Room #5,2019-01-06 00:21:00,2002
2019-01-30 04:07:00,Operating Room #4,2019-01-30 03:45:00,2003
2019-01-14 11:46:00,Operating Room #2,2019-01-14 10:42:00,2004
2019-01-25 13:16:00,Operating Room #5,2019-01-25 12:01:00,2005
2019-01-26 07:27:00,Operating Room #4,2019-01-26 06:58:00,2006
2019-01-29 17:26:00,Operating Room #1,2019-01-29 17:09:00,2007
2019-01-09 16:52:00,Operating Room #1,2019-01-09 16:36:00,2008
2019-02-01 21:18:00,Operating Room #6,2019-02-01 20:26:00,2009
2019-01-12 11:05:00,Operating Room #2,2019-01-12 10:48:00,2010
2019-01-24 23:35:00,Operating Room #2,2019-01-24 22:58:00,2011
2019-01-31 23:55:00,Operating Room #3,2019-01-31 22:17:00,2012
2019-01-03 19:07:00,Operating Room #5,2019-01-03 18:18:00,2013
2019-01-20 13:30:00,Operating Room #5,2019-01-20 12:17:00,2014
2019-01-23 04:00:00,Operating Room #3,2019-01-23 03:30:00,2015
2019-01-17 03:05:00,Operating Room #6,2019-01-17 02:48:00,2016
2019-01-19 09:38:00,Operating Room #4,2019-01-19 08:34:00,2017
2019-01-18 19:18:00,Operating Room #3,2019-01-18 19:03:00,2018
2019-01-31 08:58:00,Operating Room #2,2019-01-31 08:35:00,2019
2019-01-09 19:04:00,Operating Room #2,2019-01-09 18:30:00,2020
2019-01-10 04:23:00,Operating Room #5,2019-01-10 03:57:00,2021
2019-01-31 17:45:00,Operating Room #4,2019-01-31 17:20:00,2022
2019-01-13 19:12:00,Operating Room #1,2019-01-13 18:50:00,2023
2019-01-25 21:17:00,Operating Room #4,2019-01-25 20:39:00,2024
2019-01-07 03:41:00,Operating Room #5,2019-01-07 03:22:00,2025
2019-01-12 13:46:00,Operating Room #4,2019-01-12 12:48:00,2026
2019-01-18 21:57:00,Operating Room #1,2019-01-18 21:07:00,2027
2019-01-23 22:13:00,Operating Room #3,2019-01-23 21:25:00,2028
2019-01-05 01:26:00,Operating Room #5,2019-01-05 00:43:00,2029
2019-01-31 14:02:00,Operating Room #1,2019-01-31 13:32:00,2030
2019-01-14 05:55:00,Operating Room #4,2019-01-14 04:51:00,2031
2019-01-12 01:15:00,Operating Room #2,2019-01-12 00:15:00,2032
2019-01-15 02:53:00,Operating Room #4,2019-01-15 02:29:00,2033
2019-01-23 17:02:00,Operating Room #1,2019-01-23 15:57:00,2034
2019-01-30 16:18:00,Operating Room #1,2019-01-30 15:05:00,2035
2019-01-07 21:16:00,Operating Room #1,2019-01-07 20:24:00,2036
2019-01-03 17:15:00,Operating Room #1,2019-01-03 16:49:00,2037
2019-01-16 04:25:00,Operating Room #6,2019-01-16 04:05:00,2038
2019-01-20 12:44:00,Operating Room #6,2019-01-20 11:50:00,2039
2019-01-19 04:20:00,Operating Room #3,2019-01-19 04:04:00,2040
2019-01-13 19:49:00,Operating Room #1,2019-01-13 19:25:00,2041
2019-01-19 08:35:00,Operating Room #1,2019-01-19 08:14:00,2042
2019-01-28 16:12:00,Operating Room #6,2019-01-28 15:30:00,2043
2019-01-20 10:49:00,Operating Room #2,2019-01-20 10:24:00,2044
2019-01-30 15:03:00,Operating Room #1,2019-01-30 14:48:00,2045
